date,full_text,lower,cleaned,normalized,stopword,steemed,tokens,text_en,vader_compound,vader_label
2023-07-14,Hari ini panen dari 4 saham $TSM $PTBA $TINS $SMDR https://t.co/KZpxwmqezK,hari ini panen dari 4 saham $tsm $ptba $tins $smdr https://t.co/kzpxwmqezk,hari ini panen dari 4 saham tsm ptba tins smdr,hari ini panen dari 4 saham tsm ptba tins smdr,hari panen 4 saham tsm ptba tins smdr,hari panen 4 saham tsm ptba tins smdr,"['hari', 'panen', '4', 'saham', 'tsm', 'ptba', 'tins', 'smdr']","['days', 'harvest', '4', 'stock', 'tsm', 'ptba', 'tins', 'smdr']",0.0,0
2023-07-17,Apakah kedepanya masih ada ruang untuk tren naik $TINS bisa berlanjut lagi? pembahasan selengkapnya bisa dibaca disini https://t.co/bAt1x7kUPZ,apakah kedepanya masih ada ruang untuk tren naik $tins bisa berlanjut lagi? pembahasan selengkapnya bisa dibaca disini https://t.co/bat1x7kupz,apakah kedepanya masih ada ruang untuk tren naik tins bisa berlanjut lagi pembahasan selengkapnya bisa dibaca disini,apakah kedepanya masih ada ruang untuk tren naik tins bisa berlanjut lagi pembahasan selengkapnya bisa dibaca disini,kedepanya ada ruang tren naik tins berlanjut pembahasan selengkapnya dibaca disini,depa ada ruang tren naik tins lanjut bahas lengkap baca sini,"['depa', 'ada', 'ruang', 'tren', 'naik', 'tins', 'lanjut', 'bahas', 'lengkap', 'baca', 'sini']","['fathom', 'there', 'space', 'trend', 'rising', 'tins', 'continued', 'discuss', 'complete', 'read', 'here']",0.0,0
2023-07-17,TINS - BUY Terbentuk Rounding Bottom berpotensi melanjutkan penguatan Area beli terbaik pada renge 1000- 1050 Stoploss jika Closing di bawah level 950 *Disclaimer On $TINS https://t.co/xUf7kVJKwc,tins - buy terbentuk rounding bottom berpotensi melanjutkan penguatan area beli terbaik pada renge 1000- 1050 stoploss jika closing di bawah level 950 *disclaimer on $tins https://t.co/xuf7kvjkwc,tins buy terbentuk rounding bottom berpotensi melanjutkan penguatan area beli terbaik pada renge 1000 1050 stoploss jika closing di bawah level 950 disclaimer on tins,tins buy terbentuk rounding bottom berpotensi melanjutkan penguatan area beli terbaik pada renge 1000 1050 stoploss jika closing di bawah level 950 disclaimer on tins,tins buy terbentuk rounding bottom berpotensi melanjutkan penguatan area beli terbaik renge 1000 1050 stoploss closing bawah level 950 disclaimer on tins,tins buy bentuk rounding bottom potensi lanjut kuat area beli baik renge 1000 1050 stoploss closing bawah level 950 disclaimer on tins,"['tins', 'buy', 'bentuk', 'rounding', 'bottom', 'potensi', 'lanjut', 'kuat', 'area', 'beli', 'baik', 'renge', '1000', '1050', 'stoploss', 'closing', 'bawah', 'level', '950', 'disclaimer', 'on', 'tins']","['Tins', 'Buy', 'Form', 'Rounding', 'Bottom', 'Potential', 'Continue', 'Strong', 'Area', 'Buy', 'Good', 'Renge', '1000', '1050', 'Stoploss', 'Closing', 'Closing', 'Closing', 'Lower', 'Lower', 'Level', '950', '950', '950', '950', '950', '950', '950', '950', '950'",0.5574,2
2023-07-24,$TINS saat ini 955 at support https://t.co/WsC4TRzw9S,$tins saat ini 955 at support https://t.co/wsc4trzw9s,tins saat ini 955 at support,tins saat ini 955 at support,tins ini 955 at support,tins ini 955 at support,"['tins', 'ini', '955', 'at', 'support']","['tins', 'ini', '955', 'at', 'support']",0.1531,2
2023-07-25,UPDATE HOT NEWS: Rebalancing indeks LQ45 IN: $GGRM $MAPI OUT: $TINS $JPFA Mau tau apa efeknya ke harga saham yang keluar-masuk indeks LQ45? baca penjelasan lengkapnya di sini: https://t.co/leRlx1JCIy $IHSG,update hot news: rebalancing indeks lq45 in: $ggrm $mapi out: $tins $jpfa mau tau apa efeknya ke harga saham yang keluar-masuk indeks lq45? baca penjelasan lengkapnya di sini: https://t.co/lerlx1jciy $ihsg,update hot news rebalancing indeks lq45 in ggrm mapi out tins jpfa mau tau apa efeknya ke harga saham yang keluarmasuk indeks lq45 baca penjelasan lengkapnya di sini ihsg,update hot news rebalancing indeks lq45 in ggrm mapi out tins jpfa mau tau apa efeknya ke harga saham yang keluarmasuk indeks lq45 baca penjelasan lengkapnya di sini ihsg,update hot news rebalancing indeks lq45 in ggrm mapi out tins jpfa mau tau apa efeknya harga saham keluarmasuk indeks lq45 baca penjelasan lengkapnya sini ihsg,update hot news rebalancing indeks lq45 in ggrm map out tins jpfa mau tau apa efek harga saham keluarmasuk indeks lq45 baca jelas lengkap sini ihsg,"['update', 'hot', 'news', 'rebalancing', 'indeks', 'lq45', 'in', 'ggrm', 'map', 'out', 'tins', 'jpfa', 'mau', 'tau', 'apa', 'efek', 'harga', 'saham', 'keluar','masuk', 'indeks', 'lq45', 'baca', 'jelas', 'lengkap', 'sini', 'ihsg']","['update', 'hot', 'news', 'rebalancing', 'index', 'lq45', 'in', 'ggrm', 'map', 'out', 'tins', 'jpfa', 'jpfa', 'want', 'know', 'what', 'effect', 'price', 'stock', 'out' 'Complete', 'here', 'IHSG']",-0.1531,1
2023-07-27,TINS - BUY Terbentuk Rising Wedge berpotensi melanjutkan penguatan. Area beli terbaik pada 925-950 Stoploss jika Closing di bawah level 920 *Disclaimer On $TINS https://t.co/fGtorkFhVo,tins - buy terbentuk rising wedge berpotensi melanjutkan penguatan. area beli terbaik pada 925-950 stoploss jika closing di bawah level 920 *disclaimer on $tins https://t.co/fgtorkfhvo,tins buy terbentuk rising wedge berpotensi melanjutkan penguatan area beli terbaik pada 925950 stoploss jika closing di bawah level 920 disclaimer on tins,tins buy terbentuk rising wedge berpotensi melanjutkan penguatan area beli terbaik pada 925950 stoploss jika closing di bawah level 920 disclaimer on tins,tins buy terbentuk rising wedge berpotensi melanjutkan penguatan area beli terbaik 925950 stoploss closing bawah level 920 disclaimer on tins,tins buy bentuk rising wedge potensi lanjut kuat area beli baik 925950 stoploss closing bawah level 920 disclaimer on tins,"['tins', 'buy', 'bentuk', 'rising', 'wedge', 'potensi', 'lanjut', 'kuat', 'area', 'beli', 'baik', '925950', 'stoploss', 'closing', 'bawah', 'level', '920', 'disclaimer', 'on', 'tins']","['Tins',' Buy ',' Form ',' Rising ',' Wedge ',' Potential ',' Continue ',' Strong ',' Area ',' Buy ',' Good ',' 925950 ',' Stoploss', 'Closing', 'Closing', 'Level', '920', '920', '920', '920', '920', 'Level', '920', '920', '",0.8442,2
2023-10-08,@seroookk ops! $TINS $NIKL $NICL $HRUM siap serok nih,@seroookk ops! $tins $nikl $nicl $hrum siap serok nih,seroookk ops tins nikl nicl hrum siap serok nih,seroookk ops tins nikl nicl hrum siap serok nih,seroookk ops tins nikl nicl hrum siap serok nih,seroookk ops tins nikl nicl hrum siap serok nih,"['seroookk', 'ops', 'tins', 'nikl', 'nicl', 'hrum', 'siap', 'serok', 'nih']","['serok', 'pes, 'tinse, 'nicgle', ''nick, 'hrom,, 'sea: 'serque', 'A']]",0.0,0
2023-11-16,Rebalancing MSCI (Morgan Stanley Capital International) MSCI Global Standard Indexes In: $AMMN Out: $INCO MSCI Small Cap Indexes In: $ARTO $EMTK Out: $BBYB $BUMI $PTPP $TINS $WIKA Berlaku efektif 1 Desember 2023 https://t.co/gAYTSKsqBQ,rebalancing msci (morgan stanley capital international) msci global standard indexes in: $ammn out: $inco msci small cap indexes in: $arto $emtk out: $bbyb $bumi $ptpp $tins $wika berlaku efektif 1 desember 2023 https://t.co/gaytsksqbq,rebalancing msci morgan stanley capital international msci global standard indexes in ammn out inco msci small cap indexes in arto emtk out bbyb bumi ptpp tins wika berlaku efektif 1 desember 2023,rebalancing msci morgan stanley capital international msci global standard indexes in ammn out inco msci small cap indexes in arto emtk out bbyb bumi ptpp tins wika berlaku efektif 1 desember 2023,rebalancing msci morgan stanley capital international msci global standard indexes in ammn out inco msci small cap indexes in arto emtk out bbyb bumi ptpp tins wika berlaku efektif 1 desember 2023,rebalancing msci morgan stanley capital international msci global standard indexes in ammn out inco msci small cap indexes in arto emtk out bbyb bumi ptpp tins wika laku efektif 1 desember 2023,"['rebalancing', 'msci', 'morgan', 'stanley', 'capital', 'international', 'msci', 'global', 'standard', 'indexes', 'in', 'ammn', 'out', 'inco', 'msci', 'small', 'cap', 'indexes', 'in', 'arto', 'emtk', 'out', 'bbyb', 'bumi', 'ptpp', 'tins', 'wika', 'laku', 'efektif', '1', 'desember', '2023']","['rebalancing', 'msci', 'morgan', 'stanley', 'capital', 'international', 'msci', 'global', 'standard', 'indexes', 'in', 'ammn', 'out', 'inco', 'msci', 'small', 'cap', 'indexes', 'in', 'arto', 'emtk', 'out', 'bbyb', 'bumi', 'ptpp', 'tins', 'wika', 'laku', 'efektif', '1', 'desember', '2023']",-0.1027,1
2023-12-01,$TINS menarik. Biasanya suka windress/januari effect ini barang. Mari kita lihat2 sikit.,$tins menarik. biasanya suka windress/januari effect ini barang. mari kita lihat2 sikit.,tins menarik biasanya suka windressjanuari effect ini barang mari kita lihat2 sikit,tins menarik biasanya suka windressjanuari effect ini barang mari kita lihat2 sikit,tins menarik biasanya suka windressjanuari effect barang kita lihat2 sikit,tins tarik biasa suka windressjanuari effect barang kita lihat2 sikit,"['tins', 'tarik', 'biasa', 'suka', 'windressjanuari', 'effect', 'barang', 'kita', 'lihat2', 'sikit']","['tins', 'pull', 'normal', 'like', 'windressjanari', 'effect', 'goods', 'us', 'see2', 'little']",0.3612,2
2023-12-21,$TINS: Timah mengalokasikan dana investasi sebesar 800 miliar pada 2024 dengan sekitar 50% di antaranya ditujukan untuk peremajaan alat pertambangan. Dana tersebut akan bersumber dari kas internal dan pinjaman eksternal.,$tins: timah mengalokasikan dana investasi sebesar 800 miliar pada 2024 dengan sekitar 50% di antaranya ditujukan untuk peremajaan alat pertambangan. dana tersebut akan bersumber dari kas internal dan pinjaman eksternal.,tins timah mengalokasikan dana investasi sebesar 800 miliar pada 2024 dengan sekitar 50 di antaranya ditujukan untuk peremajaan alat pertambangan dana tersebut akan bersumber dari kas internal dan pinjaman eksternal,tins timah mengalokasikan dana investasi sebesar 800 miliar pada 2024 dengan sekitar 50 di antaranya ditujukan untuk peremajaan alat pertambangan dana tersebut akan bersumber dari kas internal dan pinjaman eksternal,tins timah mengalokasikan dana investasi sebesar 800 miliar 2024 sekitar 50 antaranya ditujukan peremajaan alat pertambangan dana tersebut bersumber kas internal pinjaman eksternal,tins timah alokasi dana investasi besar 800 miliar 2024 sekitar 50 antara tuju remaja alat tambang dana sebut sumber kas internal pinjam eksternal,"['tins', 'timah', 'alokasi', 'dana', 'investasi', 'besar', '800', 'miliar', '2024', 'sekitar', '50', 'antara', 'tuju', 'remaja', 'alat', 'tambang', 'dana', 'sebut', 'sumber', 'kas', 'internal', 'pinjam', 'eksternal']","['tins', 'timah', 'alokasi', 'dana', 'investasi', 'besar', '800', 'miliar', '2024', 'sekitar', '50', 'antara', 'tuju', 'remaja', 'alat', 'tambang', 'dana', 'sebut', 'sumber', 'kas', 'internal', 'pinjam', 'eksternal']",0.0,0
2024-08-12,$TINS lgi bagus nih smg besok dikasih lebih,$tins lgi bagus nih smg besok dikasih lebih,tins lgi bagus nih smg besok dikasih lebih,tins lgi bagus nih smg besok dikasih lebih,tins lgi bagus nih smg besok dikasih lebih,tins lgi bagus nih smg besok kasih lebih,"['tins', 'lgi', 'bagus', 'nih', 'smg', 'besok', 'kasih', 'lebih']","['Tins', 'LGI', 'Good', 'Here', 'SMG', 'Tomorrow', 'Love', 'More']",0.7717,2
2024-08-23,$MYNZ adalah saham yang saya percaya untuk jangka panjang. Dengan inovasi yang berkelanjutan masa depan perusahaan ini sangat menjanjikan. #BuyTheDip $IDX $TINS #ToTheMoon #KawalPutusanMK $NICE $CYTO $VSME $PLTR #BBNaija #IndonesiaEmergencyDemocracy #WWERAW #PeringatanDarurat https://t.co/w6wyTf6FSP,$mynz adalah saham yang saya percaya untuk jangka panjang. dengan inovasi yang berkelanjutan masa depan perusahaan ini sangat menjanjikan. #buythedip $idx $tins #tothemoon #kawalputusanmk $nice $cyto $vsme $pltr #bbnaija #indonesiaemergencydemocracy #wweraw #peringatandarurat https://t.co/w6wytf6fsp,mynz adalah saham yang saya percaya untuk jangka panjang dengan inovasi yang berkelanjutan masa depan perusahaan ini sangat menjanjikan buythedip idx tins tothemoon kawalputusanmk nice cyto vsme pltr bbnaija indonesiaemergencydemocracy wweraw peringatandarurat,mynz adalah saham yang saya percaya untuk jangka panjang dengan inovasi yang berkelanjutan masa depan perusahaan ini sangat menjanjikan buythedip idx tins tothemoon kawalputusanmk nice cyto vsme pltr bbnaija indonesiaemergencydemocracy wweraw peringatandarurat,mynz saham saya percaya jangka panjang inovasi berkelanjutan masa depan perusahaan sangat menjanjikan buythedip idx tins tothemoon kawalputusanmk nice cyto vsme pltr bbnaija indonesiaemergencydemocracy wweraw peringatandarurat,mynz saham saya percaya jangka panjang inovasi lanjut masa depan usaha sangat janji buythedip idx tins tothemoon kawalputusanmk nice cyto vsme pltr bbnaija indonesiaemergencydemocracy wweraw peringatandarurat,"['mynz', 'saham', 'saya', 'percaya', 'jangka', 'panjang', 'inovasi', 'lanjut', 'masa', 'depan', 'usaha', 'sangat', 'janji', 'buythedip', 'idx', 'tins', 'tothemoon', 'kawalputusanmk', 'nice', 'cyto', 'vsme', 'pltr', 'bbnaija', 'indonesiaemergencydemocracy', 'wweraw', 'peringatandarurat']","['Mynz', 'Stock', 'I', 'Believe', 'Term', 'Long', 'Innovation', 'Continue', 'Time', 'Front', 'Business',' Very ',' Promise ',' Buytherdip ',' IDX ',' Tins', 'Tothemoon', 'Tothemu 'BBNAIJA', 'IndonesiaEmendemocracy', 'WWeraw', 'Welcomer']",0.7703,2
2024-10-15,thank you $TINS atas kebersamaanya selama ini. target 1600 namun aku udah jualan di 1450. hold setahun lebih udah lebih dari cukup. ,thank you $tins atas kebersamaanya selama ini. target 1600 namun aku udah jualan di 1450. hold setahun lebih udah lebih dari cukup. ,thank you tins atas kebersamaanya selama ini target 1600 namun aku udah jualan di 1450 hold setahun lebih udah lebih dari cukup,thank you tins atas kebersamaanya selama ini target 1600 tapi aku udah jualan di 1450 tahan setahun lebih udah lebih dari cukup,thank you tins atas kebersamaanya selama target 1600 aku udah jualan 1450 tahan setahun lebih udah lebih cukup,thank you tins atas kebersamaanya lama target 1600 aku udah jual 1450 tahan tahun lebih udah lebih cukup,"['thank', 'you', 'tins', 'atas', 'kebersamaanya', 'lama', 'target', '1600', 'aku', 'udah', 'jual', '1450', 'tahan', 'tahun', 'lebih', 'udah', 'lebih', 'cukup']","['Thank', 'You', 'Tins', 'Top', 'Togetherness', 'Old', 'Target', '1600', 'I', 'Already', 'Selling', '1450', 'Hold', 'Years', 'Years', 'More', 'Already', 'More', 'Enough']",0.7311,2
2024-11-05,Bisa naik sampai berapa dan apakah kedepannya masih ada ruang naik untuk $TINS bisa melanjutkan lagi tren naiknya yang sudah berjalan dari awal tahun ini? Pembahasan selengkapnya bisa dibaca disini https://t.co/WBXTNJllV3,bisa naik sampai berapa dan apakah kedepannya masih ada ruang naik untuk $tins bisa melanjutkan lagi tren naiknya yang sudah berjalan dari awal tahun ini? pembahasan selengkapnya bisa dibaca disini https://t.co/wbxtnjllv3,bisa naik sampai berapa dan apakah kedepannya masih ada ruang naik untuk tins bisa melanjutkan lagi tren naiknya yang sudah berjalan dari awal tahun ini pembahasan selengkapnya bisa dibaca disini,bisa naik sampai berapa dan apakah kedepannya masih ada ruang naik untuk tins bisa melanjutkan lagi tren naiknya yang sudah berjalan dari awal tahun ini pembahasan selengkapnya bisa dibaca disini,naik berapa apakah kedepannya ada ruang naik tins melanjutkan tren naiknya sudah berjalan awal tahun pembahasan selengkapnya dibaca disini,naik berapa apakah depan ada ruang naik tins lanjut tren naik sudah jalan awal tahun bahas lengkap baca sini,"['naik', 'berapa', 'apakah', 'depan', 'ada', 'ruang', 'naik', 'tins', 'lanjut', 'tren', 'naik', 'sudah', 'jalan', 'awal', 'tahun', 'bahas', 'lengkap', 'baca', 'sini']","['rise', 'how', 'whether', 'front', 'there', 'space', 'rise', 'tins', 'continue', 'trend', 'rise', 'already', 'walk', 'beginning', 'year', 'discussed', 'complete', 'complete', 'read', 'here']",0.7783,2
2024-11-05,Selain $TINS yang sudah naik lebih dari 70% dipembahasan sebelumnya harga saham ini juga sudah naik lebih dari 70% dari analisa yang ada sebelumnya di page trakteer wavetiga,selain $tins yang sudah naik lebih dari 70% dipembahasan sebelumnya harga saham ini juga sudah naik lebih dari 70% dari analisa yang ada sebelumnya di page trakteer wavetiga,selain tins yang sudah naik lebih dari 70 dipembahasan sebelumnya harga saham ini juga sudah naik lebih dari 70 dari analisa yang ada sebelumnya di page trakteer wavetiga,selain tins yang sudah naik lebih dari 70 dipembahasan sebelumnya harga saham ini juga sudah naik lebih dari 70 dari analisa yang ada sebelumnya di page trakteer wavetiga,tins naik lebih 70 dipembahasan sebelumnya harga saham juga sudah naik lebih 70 analisa ada sebelumnya page trakteer wavetiga,tins naik lebih 70 bahas belum harga saham juga sudah naik lebih 70 analisa ada belum page trakteer wavetiga,"['tins', 'naik', 'lebih', '70', 'bahas', 'belum', 'harga', 'saham', 'juga', 'sudah', 'naik', 'lebih', '70', 'analisa', 'ada', 'belum', 'page', 'trakteer', 'wavetiga']","['tins', 'rising', 'more', '70', 'discuss', 'not yet', 'price', 'stock', 'also', 'already', 'rise', 'more', '70', 'Analysis', 'There', 'Not', 'Page', 'TRACTEER', 'WAVETIGA']",0.3818,2
2024-11-14,Bagaimana dengan $TINS ? Simak cerita lengkap tentang 3 saham BUMN tambang di sini: https://t.co/9EKvsK6WCN,bagaimana dengan $tins ? simak cerita lengkap tentang 3 saham bumn tambang di sini: https://t.co/9ekvsk6wcn,bagaimana dengan tins simak cerita lengkap tentang 3 saham bumn tambang di sini,bagaimana dengan tins simak cerita lengkap tentang 3 saham bumn tambang di sini,bagaimana tins simak cerita lengkap 3 saham bumn tambang sini,bagaimana tins simak cerita lengkap 3 saham bumn tambang sini,"['bagaimana', 'tins', 'simak', 'cerita', 'lengkap', '3', 'saham', 'bumn', 'tambang', 'sini']","['how', 'tins', 'see', 'story', 'complete', '3', 'stock', 'BUMN', 'Mine', 'here']",0.0,0
